Symbol,Side,Cxl,Qty,Price,Bid,Ask,Date1,Date2,TradeID,TradeTiSS,Label,Exbkr,TradeCommType,SourceCommission,Account,OrderID,GTL,GTL-STA,Trailer,Info,Clr,Val1,Val2
S,SS,NEW,800,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,561091,20,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,561094,20,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563224,34,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563232,34,473640
S,SS,NEW,100,8.200000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563244,34,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563249,34,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563258,34,473640
S,SS,NEW,300,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563264,34,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563274,34,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563283,34,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563286,34,0
S,SS,NEW,100,8.1900004736,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563292,34,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563459,35,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,563627,36,473640
S,SS,NEW,800,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,565156,45,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,565164,45,473640
S,SS,NEW,400,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:30,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,566719,58,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:31,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,572258,37,473640
S,SS,NEW,900,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:31,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,572347,38,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:31,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,572362,38,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576369,03,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576380,03,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576389,03,0
S,SS,NEW,159,8.1900004736,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576391,03,473640
S,SS,NEW,100,8.195000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576395,03,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576424,03,473640
S,SS,NEW,300,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576427,03,473640
S,SS,NEW,100,8.195000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576433,03,473640
S,SS,NEW,100,8.195000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576554,03,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576832,05,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576840,05,473640
S,SS,NEW,100,8.195000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576846,05,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576858,05,473640
S,SS,NEW,600,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576864,05,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576869,05,0
S,SS,NEW,100,8.1950004736,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576873,05,473640
S,SS,NEW,100,8.195000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576888,05,473640
S,SS,NEW,100,8.195000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576899,05,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576904,05,473640
S,SS,NEW,100,8.195000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576910,05,473640
S,SS,NEW,100,8.195000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576914,05,473640
S,SS,NEW,400,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576930,05,473640
S,SS,NEW,100,8.195000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,576933,05,473640
S,SS,NEW,100,8.195000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,577200,07,473640
S,SS,NEW,900,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,578869,20,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,578881,20,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,578890,20,0
S,SS,NEW,100,8.1900004736,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,578892,20,473640
S,SS,NEW,200,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,578901,20,473640
S,SS,NEW,100,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,578909,20,473640
S,SS,NEW,400,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,578914,20,473640
S,SS,NEW,100,8.195000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,578926,20,473640
S,SS,NEW,500,8.190000,8.190000,8.200000,06/14,06/19,1706149900004,11:32,ContraSSFREX,0704,PerUnit,TERM,0.030000,EEFFGG,1706149900004,MSCO,/17,/17,579016,21,473640
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:33,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,584821,07,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:36,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,612065,31,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:38,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,626998,30,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,636131,41,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,636139,41,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,636151,41,0
CERS,SS,NEW,166,2.3500008543,2.350000,2.360000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,636154,41,854300
CERS,SS,NEW,134,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,636162,41,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,636169,41,854300
CERS,SS,NEW,66,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,636244,42,854300
CERS,SS,NEW,34,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,636255,42,854300
CERS,SS,NEW,66,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,636258,42,854300
CERS,SS,NEW,34,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,636262,42,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,637610,56,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,637634,56,854300
CERS,SS,NEW,200,2.350000,2.340000,2.350000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,637637,56,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,637642,56,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:39,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,637722,57,0
CERS,SS,NEW,100,2.3500008543,2.350000,2.360000,06/14,06/19,1706149900004,11:44,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,667610,02,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:46,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,691009,52,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:47,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,693522,11,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:47,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,693619,12,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:47,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,694210,17,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:48,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,699895,04,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:48,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,700683,10,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:49,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,708451,05,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:49,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,711933,33,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:50,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,722856,52,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:52,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,732218,04,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:52,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,733618,15,0
CERS,SS,NEW,100,2.3500008543,2.350000,2.360000,06/14,06/19,1706149900004,11:52,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,733630,15,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:52,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,733635,15,854300
CERS,SS,NEW,200,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:52,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,733638,15,854300
CERS,SS,NEW,200,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:52,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,733641,15,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:52,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,733811,17,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:52,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,733856,17,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:52,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,733864,17,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:52,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,733910,18,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:52,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,734441,22,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:57,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,770512,20,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:58,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,776512,07,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:59,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,788029,34,0
CERS,SS,NEW,100,2.3500008543,2.350000,2.360000,06/14,06/19,1706149900004,11:59,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,788037,34,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,11:59,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,788045,35,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:00,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,793396,12,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:00,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,798039,54,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:02,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,807570,24,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:05,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,827520,07,854300
CERS,SS,NEW,1000,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:06,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,840132,45,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:06,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,840142,45,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:06,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,840150,45,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:06,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,840152,45,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:06,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,840788,50,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:06,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,841479,55,0
CERS,SS,NEW,100,2.3500008543,2.350000,2.360000,06/14,06/19,1706149900004,12:07,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,842662,05,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:12,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,889666,30,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:13,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,895383,15,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:13,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,895391,15,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:15,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,917389,54,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:17,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,931813,41,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:19,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,945249,26,854300
CERS,SS,NEW,100,2.350000,2.350000,2.360000,06/14,06/19,1706149900004,12:20,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,958022,57,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900004,12:21,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,961520,20,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900004,12:21,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,962437,26,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900004,12:21,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,962446,26,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900004,12:21,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,963119,31,0
CERS,SS,NEW,100,2.3500008543,2.340000,2.350000,06/14,06/19,1706149900004,12:21,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,963268,33,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900004,12:21,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,963307,33,854300
CERS,SS,NEW,90,2.350000,2.340000,2.350000,06/14,06/19,1706149900004,12:21,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,964285,43,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900004,12:22,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,969308,26,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,000737,08,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,000754,08,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,000756,08,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,000759,08,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,001588,12,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,001599,12,854300
CERS,SS,NEW,200,2.350000,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,001609,12,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,001615,12,0
CERS,SS,NEW,100,2.3500008543,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,001623,12,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,001630,12,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,001632,12,854300
CERS,SS,NEW,100,2.350000,2.340000,2.350000,06/14,06/19,1706149900005,12:26,ContraSSFREX,0704,PerUnit,TERM,0.010000,AABBC,1706149900003,CERS,/17,/17,001646,12,854300
